Episode, Score, Lines, Counts
12884, 646, 6, 46
12885, 650, 6, 50
12886, 851, 8, 51
12887, 643, 5, 43
12888, 645, 6, 45
12889, 1467, 12, 67
12890, 646, 5, 46
12891, 1059, 10, 59
12892, 543, 5, 43
12893, 944, 7, 44
12894, 1256, 9, 56
12895, 648, 6, 48
12896, 646, 6, 46
12897, 959, 9, 59
12898, 853, 8, 53
12899, 650, 6, 50
12900, 547, 5, 47
12901, 1665, 14, 65
12902, 958, 9, 58
12903, 640, 6, 40
12904, 648, 6, 48
12905, 753, 7, 53
12906, 743, 6, 43
12907, 644, 6, 44
12908, 642, 6, 42
12909, 1157, 9, 57
12910, 647, 6, 47
12911, 752, 6, 52
12912, 850, 7, 50
12913, 959, 9, 59
12914, 1050, 8, 50
12915, 1154, 9, 54
12916, 441, 4, 41
12917, 849, 6, 49
12918, 648, 6, 48
12919, 843, 6, 43
12920, 1158, 9, 58
12921, 855, 8, 55
12922, 543, 5, 43
12923, 647, 6, 47
12924, 751, 7, 51
12925, 749, 7, 49
12926, 958, 7, 58
12927, 1049, 9, 49
12928, 1056, 9, 56
12929, 852, 7, 52
12930, 444, 4, 44
12931, 653, 6, 53
12932, 543, 5, 43
12933, 755, 7, 55
12934, 644, 6, 44
12935, 856, 8, 56
12936, 752, 7, 52
12937, 756, 7, 56
12938, 1366, 12, 66
12939, 850, 7, 50
12940, 649, 6, 49
12941, 640, 5, 40
12942, 648, 6, 48
12943, 443, 4, 43
12944, 743, 7, 43
12945, 544, 5, 44
12946, 847, 7, 47
12947, 953, 8, 53
12948, 1256, 10, 56
12949, 847, 8, 47
12950, 651, 6, 51
12951, 1155, 10, 55
12952, 650, 6, 50
12953, 540, 5, 40
12954, 1457, 11, 57
12955, 1456, 10, 56
12956, 755, 7, 55
12957, 856, 8, 56
12958, 1151, 10, 51
12959, 1156, 10, 56
12960, 645, 6, 45
12961, 645, 6, 45
12962, 1043, 7, 43
12963, 746, 6, 46
12964, 753, 6, 53
12965, 851, 8, 51
12966, 750, 6, 50
12967, 747, 6, 47
12968, 750, 7, 50
12969, 851, 8, 51
12970, 1155, 8, 55
12971, 754, 7, 54
12972, 437, 4, 37
12973, 441, 4, 41
12974, 649, 6, 49
12975, 1058, 9, 58
12976, 751, 6, 51
12977, 956, 8, 56
12978, 651, 6, 51
12979, 1045, 7, 45
12980, 444, 4, 44
12981, 749, 7, 49
12982, 856, 8, 56
12983, 947, 6, 47
12984, 440, 4, 40
12985, 1044, 7, 44
12986, 1047, 7, 47
12987, 747, 6, 47
12988, 853, 7, 53
12989, 1059, 9, 59
12990, 747, 7, 47
12991, 744, 7, 44
12992, 853, 8, 53
12993, 1049, 9, 49
12994, 649, 6, 49
12995, 1960, 11, 60
12996, 643, 5, 43
12997, 956, 8, 56
12998, 440, 4, 40
12999, 544, 5, 44
13000, 536, 4, 36
13001, 542, 5, 42
13002, 543, 5, 43
13003, 1359, 11, 59
13004, 856, 8, 56
13005, 957, 8, 57
13006, 539, 5, 39
13007, 1057, 9, 57
13008, 857, 8, 57
13009, 1061, 10, 61
13010, 750, 7, 50
13011, 1450, 6, 50
13012, 843, 7, 43
13013, 537, 5, 37
13014, 547, 5, 47
13015, 850, 7, 50
13016, 639, 6, 39
13017, 551, 5, 51
13018, 1050, 9, 50
13019, 751, 7, 51
13020, 1054, 9, 54
13021, 641, 5, 41
13022, 951, 8, 51
13023, 1052, 7, 52
13024, 1057, 10, 57
13025, 1160, 10, 60
13026, 743, 6, 43
13027, 953, 8, 53
13028, 340, 3, 40
13029, 749, 7, 49
13030, 752, 7, 52
13031, 539, 5, 39
13032, 649, 6, 49
13033, 541, 4, 41
13034, 1156, 9, 56
13035, 1051, 8, 51
13036, 855, 8, 55
13037, 549, 5, 49
13038, 647, 5, 47
13039, 1354, 11, 54
13040, 1058, 9, 58
13041, 854, 8, 54
13042, 857, 8, 57
13043, 1054, 9, 54
13044, 1154, 8, 54
13045, 1057, 9, 57
13046, 751, 7, 51
13047, 643, 6, 43
13048, 851, 7, 51
13049, 544, 5, 44
13050, 548, 5, 48
13051, 1348, 10, 48
13052, 541, 5, 41
13053, 1355, 10, 55
13054, 1143, 7, 43
13055, 955, 8, 55
13056, 1043, 6, 43
13057, 1259, 9, 59
13058, 747, 6, 47
13059, 1250, 9, 50
13060, 545, 5, 45
13061, 442, 4, 42
13062, 650, 6, 50
13063, 646, 5, 46
13064, 1059, 9, 59
13065, 750, 6, 50
13066, 855, 7, 55
13067, 645, 6, 45
13068, 544, 5, 44
13069, 745, 7, 45
13070, 1050, 9, 50
13071, 442, 4, 42
13072, 749, 7, 49
13073, 845, 6, 45
13074, 642, 6, 42
13075, 645, 6, 45
13076, 852, 8, 52
13077, 1053, 9, 53
13078, 746, 6, 46
13079, 341, 3, 41
13080, 641, 5, 41
13081, 745, 7, 45
13082, 1052, 9, 52
13083, 952, 8, 52
13084, 542, 5, 42
13085, 751, 7, 51
13086, 751, 7, 51
13087, 642, 6, 42
13088, 1256, 9, 56
13089, 753, 7, 53
13090, 649, 6, 49
13091, 643, 6, 43
13092, 1055, 9, 55
13093, 1153, 9, 53
13094, 1157, 10, 57
13095, 852, 7, 52
13096, 749, 6, 49
13097, 543, 5, 43
13098, 550, 5, 50
13099, 945, 7, 45
13100, 849, 8, 49
13101, 647, 6, 47
13102, 847, 7, 47
13103, 1055, 9, 55
13104, 640, 5, 40
13105, 952, 8, 52
13106, 1160, 10, 60
13107, 1357, 9, 57
13108, 750, 7, 50
13109, 1262, 11, 62
13110, 645, 6, 45
13111, 752, 7, 52
13112, 751, 6, 51
13113, 852, 7, 52
13114, 1260, 10, 60
13115, 545, 5, 45
13116, 543, 5, 43
13117, 545, 5, 45
13118, 1055, 9, 55
13119, 646, 6, 46
13120, 1154, 10, 54
13121, 857, 8, 57
13122, 1248, 10, 48
13123, 847, 7, 47
13124, 754, 7, 54
13125, 1058, 10, 58
13126, 1468, 13, 68
13127, 753, 7, 53
13128, 642, 6, 42
13129, 853, 7, 53
13130, 648, 6, 48
13131, 1060, 9, 60
13132, 649, 6, 49
13133, 859, 8, 59
13134, 438, 4, 38
13135, 1263, 11, 63
13136, 747, 7, 47
13137, 648, 6, 48
13138, 752, 6, 52
13139, 744, 7, 44
13140, 753, 7, 53
13141, 856, 8, 56
13142, 951, 7, 51
13143, 952, 8, 52
13144, 653, 6, 53
13145, 1054, 8, 54
13146, 1351, 10, 51
13147, 647, 6, 47
13148, 542, 5, 42
13149, 851, 8, 51
13150, 753, 7, 53
13151, 649, 6, 49
13152, 1050, 8, 50
13153, 753, 7, 53
13154, 1751, 8, 51
13155, 544, 5, 44
13156, 1262, 10, 62
13157, 1162, 10, 62
13158, 743, 6, 43
13159, 851, 8, 51
13160, 851, 8, 51
13161, 754, 7, 54
13162, 953, 9, 53
13163, 1259, 9, 59
13164, 650, 6, 50
13165, 744, 6, 44
13166, 1260, 10, 60
13167, 1055, 9, 55
13168, 850, 8, 50
13169, 855, 8, 55
13170, 757, 7, 57
13171, 1054, 9, 54
13172, 847, 7, 47
13173, 547, 5, 47
13174, 653, 6, 53
13175, 547, 5, 47
13176, 852, 8, 52
13177, 1152, 9, 52
13178, 1359, 10, 59
13179, 1058, 9, 58
13180, 950, 8, 50
13181, 648, 6, 48
13182, 744, 5, 44
13183, 1149, 8, 49
13184, 647, 6, 47
13185, 2159, 10, 59
13186, 648, 6, 48
13187, 1856, 9, 56
13188, 1252, 8, 52
13189, 947, 8, 47
13190, 1656, 8, 56
13191, 1153, 10, 53
13192, 854, 8, 54
13193, 1157, 10, 57
13194, 854, 7, 54
13195, 1564, 12, 64
13196, 956, 8, 56
13197, 948, 7, 48
13198, 647, 6, 47
13199, 1252, 9, 52
13200, 958, 9, 58
13201, 750, 7, 50
13202, 1558, 10, 58
13203, 749, 6, 49
13204, 856, 7, 56
13205, 1154, 8, 54
13206, 949, 8, 49
13207, 550, 5, 50
13208, 653, 6, 53
13209, 439, 4, 39
13210, 951, 9, 51
13211, 955, 8, 55
13212, 546, 5, 46
13213, 650, 6, 50
13214, 653, 6, 53
13215, 753, 7, 53
13216, 1053, 8, 53
13217, 746, 7, 46
13218, 855, 7, 55
13219, 650, 6, 50
13220, 946, 7, 46
13221, 1049, 8, 49
13222, 647, 6, 47
13223, 652, 6, 52
13224, 544, 5, 44
13225, 955, 9, 55
13226, 650, 6, 50
13227, 952, 8, 52
13228, 854, 7, 54
13229, 650, 6, 50
13230, 851, 7, 51
13231, 1363, 11, 63
13232, 1055, 9, 55
13233, 1061, 10, 61
13234, 1052, 8, 52
13235, 945, 7, 45
13236, 849, 8, 49
13237, 1358, 9, 58
13238, 1351, 8, 51
13239, 1153, 8, 53
13240, 750, 6, 50
13241, 955, 8, 55
13242, 1357, 9, 57
13243, 843, 5, 43
13244, 1144, 7, 44
13245, 948, 8, 48
13246, 1156, 8, 56
13247, 1249, 8, 49
13248, 1359, 11, 59
13249, 854, 7, 54
13250, 644, 6, 44
13251, 645, 6, 45
13252, 943, 7, 43
13253, 957, 9, 57
13254, 954, 8, 54
13255, 950, 8, 50
13256, 1155, 9, 55
13257, 649, 6, 49
13258, 747, 6, 47
13259, 952, 7, 52
13260, 547, 5, 47
13261, 846, 7, 46
13262, 844, 7, 44
13263, 846, 7, 46
13264, 1355, 9, 55
13265, 850, 7, 50
13266, 1745, 9, 45
13267, 1154, 9, 54
13268, 852, 8, 52
13269, 854, 7, 54
13270, 951, 9, 51
13271, 646, 6, 46
13272, 647, 6, 47
13273, 1058, 9, 58
13274, 752, 7, 52
13275, 755, 7, 55
13276, 753, 7, 53
13277, 851, 7, 51
13278, 955, 7, 55
13279, 1054, 9, 54
13280, 954, 8, 54
13281, 647, 6, 47
13282, 645, 5, 45
13283, 855, 8, 55
13284, 435, 4, 35
13285, 751, 7, 51
13286, 959, 9, 59
13287, 850, 7, 50
13288, 847, 7, 47
13289, 747, 7, 47
13290, 648, 6, 48
13291, 951, 9, 51
13292, 850, 7, 50
13293, 645, 6, 45
13294, 745, 6, 45
13295, 748, 7, 48
13296, 542, 5, 42
13297, 548, 5, 48
13298, 648, 6, 48
13299, 852, 7, 52
13300, 1058, 9, 58
13301, 645, 6, 45
13302, 642, 6, 42
13303, 854, 8, 54
13304, 744, 6, 44
13305, 653, 6, 53
13306, 961, 9, 61
13307, 954, 8, 54
13308, 952, 8, 52
13309, 1050, 8, 50
13310, 852, 8, 52
13311, 1153, 8, 53
13312, 848, 8, 48
13313, 848, 7, 48
13314, 546, 5, 46
13315, 849, 6, 49
13316, 647, 6, 47
13317, 1352, 10, 52
13318, 960, 9, 60
13319, 1058, 9, 58
13320, 1053, 8, 53
13321, 950, 8, 50
13322, 750, 7, 50
13323, 854, 8, 54
13324, 846, 7, 46
13325, 753, 6, 53
13326, 644, 6, 44
13327, 438, 4, 38
13328, 848, 8, 48
13329, 858, 8, 58
13330, 546, 4, 46
13331, 1058, 9, 58
13332, 646, 6, 46
13333, 854, 8, 54
13334, 752, 7, 52
13335, 1053, 8, 53
13336, 852, 8, 52
13337, 954, 7, 54
13338, 1258, 9, 58
13339, 545, 5, 45
13340, 954, 8, 54
13341, 853, 8, 53
13342, 543, 5, 43
13343, 1055, 9, 55
13344, 850, 7, 50
13345, 1160, 10, 60
13346, 753, 6, 53
13347, 1161, 11, 61
13348, 746, 7, 46
13349, 850, 8, 50
13350, 1052, 8, 52
13351, 754, 7, 54
13352, 1852, 10, 52
13353, 955, 9, 55
13354, 755, 7, 55
13355, 1866, 13, 66
13356, 748, 6, 48
13357, 846, 8, 46
13358, 752, 7, 52
13359, 944, 7, 44
13360, 747, 7, 47
13361, 1060, 10, 60
13362, 855, 8, 55
13363, 1047, 7, 47
13364, 1356, 10, 56
13365, 1150, 9, 50
13366, 1157, 9, 57
13367, 752, 7, 52
13368, 646, 6, 46
13369, 651, 6, 51
13370, 754, 7, 54
13371, 957, 8, 57
13372, 1056, 9, 56
13373, 543, 5, 43
13374, 744, 6, 44
13375, 747, 6, 47
13376, 541, 5, 41
13377, 1059, 9, 59
13378, 638, 5, 38
13379, 744, 6, 44
13380, 1053, 9, 53
13381, 651, 6, 51
13382, 743, 6, 43
13383, 744, 7, 44
13384, 1163, 11, 63
13385, 753, 7, 53
13386, 646, 6, 46
13387, 858, 8, 58
13388, 754, 7, 54
13389, 440, 4, 40
13390, 747, 6, 47
13391, 948, 8, 48
13392, 850, 8, 50
13393, 641, 5, 41
13394, 951, 8, 51
13395, 844, 6, 44
13396, 541, 5, 41
13397, 852, 7, 52
13398, 547, 5, 47
13399, 1053, 9, 53
13400, 643, 5, 43
13401, 950, 8, 50
13402, 745, 6, 45
13403, 436, 3, 36
13404, 1249, 9, 49
13405, 544, 5, 44
13406, 849, 7, 49
13407, 645, 6, 45
13408, 1149, 8, 49
13409, 855, 7, 55
13410, 845, 7, 45
13411, 855, 8, 55
13412, 543, 5, 43
13413, 859, 8, 59
13414, 1144, 8, 44
13415, 840, 5, 40
13416, 543, 5, 43
13417, 641, 5, 41
13418, 960, 9, 60
13419, 645, 6, 45
13420, 1166, 10, 66
13421, 850, 7, 50
13422, 957, 8, 57
13423, 748, 6, 48
13424, 437, 4, 37
13425, 1047, 7, 47
13426, 1151, 8, 51
13427, 443, 4, 43
13428, 638, 5, 38
13429, 443, 4, 43
13430, 1043, 7, 43
13431, 643, 6, 43
13432, 646, 6, 46
13433, 950, 7, 50
13434, 649, 5, 49
13435, 1063, 10, 63
13436, 1149, 8, 49
13437, 649, 6, 49
13438, 651, 6, 51
13439, 546, 5, 46
13440, 540, 5, 40
13441, 956, 8, 56
13442, 340, 3, 40
13443, 650, 5, 50
13444, 539, 4, 39
13445, 1160, 10, 60
13446, 944, 7, 44
13447, 750, 6, 50
13448, 750, 7, 50
13449, 437, 4, 37
13450, 538, 5, 38
13451, 957, 8, 57
13452, 1053, 9, 53
13453, 646, 6, 46
13454, 551, 5, 51
13455, 746, 6, 46
13456, 541, 4, 41
13457, 753, 7, 53
13458, 1643, 8, 43
13459, 839, 5, 39
13460, 948, 8, 48
13461, 853, 7, 53
13462, 750, 7, 50
13463, 747, 7, 47
13464, 743, 7, 43
13465, 546, 5, 46
13466, 851, 6, 51
13467, 645, 6, 45
13468, 439, 4, 39
13469, 953, 7, 53
13470, 852, 7, 52
13471, 647, 6, 47
13472, 747, 7, 47
13473, 951, 8, 51
13474, 750, 7, 50
13475, 951, 8, 51
13476, 1148, 9, 48
13477, 546, 5, 46
13478, 545, 5, 45
13479, 758, 7, 58
13480, 648, 6, 48
13481, 750, 7, 50
13482, 847, 7, 47
13483, 748, 7, 48
13484, 750, 7, 50
13485, 646, 6, 46
13486, 437, 4, 37
13487, 648, 6, 48
13488, 953, 8, 53
13489, 1249, 9, 49
13490, 650, 6, 50
13491, 957, 8, 57
13492, 958, 8, 58
13493, 1356, 10, 56
13494, 647, 6, 47
13495, 642, 5, 42
13496, 543, 5, 43
13497, 1059, 10, 59
13498, 543, 5, 43
13499, 954, 8, 54
13500, 653, 6, 53
13501, 751, 6, 51
13502, 844, 6, 44
13503, 1256, 9, 56
13504, 855, 8, 55
13505, 646, 6, 46
13506, 748, 6, 48
13507, 846, 7, 46
13508, 543, 5, 43
13509, 646, 6, 46
13510, 648, 6, 48
13511, 955, 8, 55
13512, 648, 6, 48
13513, 753, 7, 53
13514, 1060, 9, 60
13515, 543, 5, 43
13516, 943, 7, 43
13517, 746, 7, 46
13518, 541, 5, 41
13519, 954, 8, 54
13520, 852, 6, 52
13521, 442, 4, 42
13522, 651, 6, 51
13523, 540, 4, 40
13524, 1359, 11, 59
13525, 1153, 9, 53
13526, 438, 4, 38
13527, 846, 7, 46
13528, 643, 6, 43
13529, 646, 5, 46
13530, 650, 6, 50
13531, 645, 5, 45
13532, 755, 7, 55
13533, 542, 5, 42
13534, 2258, 12, 58
13535, 1251, 9, 51
13536, 646, 6, 46
13537, 958, 8, 58
13538, 1264, 11, 64
13539, 446, 4, 46
13540, 1264, 11, 64
13541, 854, 7, 54
13542, 745, 6, 45
13543, 639, 5, 39
13544, 1150, 8, 50
13545, 649, 6, 49
13546, 849, 7, 49
13547, 546, 5, 46
13548, 943, 7, 43
13549, 950, 8, 50
13550, 644, 6, 44
13551, 846, 7, 46
13552, 952, 8, 52
13553, 756, 7, 56
13554, 849, 8, 49
13555, 753, 7, 53
13556, 856, 8, 56
13557, 948, 8, 48
13558, 748, 7, 48
13559, 1157, 9, 57
13560, 1560, 11, 60
13561, 547, 5, 47
13562, 848, 7, 48
13563, 951, 9, 51
13564, 960, 9, 60
13565, 851, 8, 51
13566, 1162, 11, 62
13567, 1158, 10, 58
13568, 755, 7, 55
13569, 957, 8, 57
13570, 754, 7, 54
13571, 950, 7, 50
13572, 744, 6, 44
13573, 1252, 8, 52
13574, 1259, 11, 59
13575, 1360, 11, 60
13576, 748, 6, 48
13577, 1158, 10, 58
13578, 646, 6, 46
13579, 1453, 10, 53
13580, 842, 5, 42
13581, 1057, 9, 57
13582, 1157, 9, 57
13583, 646, 6, 46
13584, 742, 7, 42
13585, 853, 8, 53
13586, 944, 6, 44
13587, 1052, 8, 52
13588, 1054, 9, 54
13589, 855, 7, 55
13590, 849, 7, 49
13591, 949, 7, 49
13592, 1556, 10, 56
13593, 853, 7, 53
13594, 1362, 11, 62
13595, 1054, 9, 54
13596, 1052, 9, 52
13597, 847, 7, 47
13598, 958, 9, 58
13599, 442, 4, 42
13600, 856, 8, 56
13601, 952, 7, 52
13602, 852, 7, 52
13603, 955, 8, 55
13604, 1265, 11, 65
13605, 648, 6, 48
13606, 946, 7, 46
13607, 647, 6, 47
13608, 753, 7, 53
13609, 644, 5, 44
13610, 1462, 11, 62
13611, 650, 6, 50
13612, 745, 6, 45
13613, 951, 9, 51
13614, 844, 6, 44
13615, 950, 8, 50
13616, 441, 4, 41
13617, 950, 8, 50
13618, 648, 6, 48
13619, 338, 3, 38
13620, 444, 4, 44
13621, 747, 7, 47
13622, 1157, 9, 57
13623, 854, 7, 54
13624, 443, 4, 43
13625, 646, 6, 46
13626, 951, 9, 51
13627, 854, 7, 54
13628, 753, 7, 53
13629, 855, 7, 55
13630, 1158, 9, 58
13631, 649, 6, 49
13632, 1252, 8, 52
13633, 1160, 10, 60
13634, 953, 8, 53
13635, 651, 6, 51
13636, 644, 6, 44
13637, 544, 5, 44
13638, 1353, 9, 53
13639, 849, 7, 49
13640, 952, 8, 52
13641, 652, 6, 52
13642, 1057, 9, 57
13643, 1556, 10, 56
13644, 745, 6, 45
13645, 1149, 9, 49
13646, 644, 6, 44
13647, 1052, 9, 52
13648, 1156, 9, 56
13649, 847, 7, 47
13650, 950, 8, 50
13651, 750, 7, 50
13652, 647, 6, 47
13653, 649, 6, 49
13654, 956, 8, 56
13655, 647, 6, 47
13656, 645, 5, 45
13657, 745, 7, 45
13658, 545, 5, 45
13659, 652, 6, 52
13660, 1153, 8, 53
13661, 1158, 10, 58
13662, 851, 7, 51
13663, 548, 5, 48
13664, 957, 8, 57
13665, 756, 7, 56
13666, 1051, 7, 51
13667, 646, 5, 46
13668, 753, 6, 53
13669, 1050, 8, 50
13670, 650, 6, 50
13671, 1255, 9, 55
13672, 549, 5, 49
13673, 959, 9, 59
13674, 646, 6, 46
13675, 753, 7, 53
13676, 856, 7, 56
13677, 1056, 9, 56
13678, 847, 7, 47
13679, 644, 6, 44
13680, 751, 7, 51
13681, 549, 5, 49
13682, 648, 6, 48
13683, 855, 8, 55
13684, 1355, 9, 55
13685, 747, 6, 47
13686, 1153, 9, 53
13687, 847, 7, 47
13688, 1254, 11, 54
13689, 748, 7, 48
13690, 646, 6, 46
13691, 953, 8, 53
13692, 747, 7, 47
13693, 950, 8, 50
13694, 847, 7, 47
13695, 751, 6, 51
13696, 851, 8, 51
13697, 643, 5, 43
13698, 1249, 8, 49
13699, 546, 5, 46
13700, 852, 8, 52
13701, 750, 7, 50
13702, 651, 6, 51
13703, 644, 4, 44
13704, 748, 7, 48
13705, 748, 6, 48
13706, 1355, 10, 55
13707, 649, 6, 49
13708, 1054, 9, 54
13709, 1364, 11, 64
13710, 1052, 9, 52
13711, 442, 4, 42
13712, 343, 3, 43
13713, 550, 5, 50
13714, 950, 8, 50
13715, 850, 7, 50
13716, 748, 7, 48
13717, 649, 6, 49
13718, 447, 4, 47
13719, 956, 8, 56
13720, 1157, 10, 57
13721, 1359, 11, 59
13722, 1052, 7, 52
13723, 953, 7, 53
13724, 1160, 10, 60
13725, 852, 7, 52
13726, 855, 8, 55
13727, 1255, 10, 55
13728, 846, 7, 46
13729, 1053, 8, 53
13730, 955, 8, 55
13731, 855, 8, 55
13732, 1151, 9, 51
13733, 1055, 9, 55
13734, 948, 8, 48
13735, 448, 4, 48
13736, 652, 6, 52
13737, 1257, 10, 57
13738, 745, 6, 45
13739, 1765, 12, 65
13740, 1160, 10, 60
13741, 755, 7, 55
13742, 853, 7, 53
13743, 753, 7, 53
13744, 751, 7, 51
13745, 855, 8, 55
13746, 750, 7, 50
13747, 1052, 9, 52
13748, 855, 8, 55
13749, 645, 6, 45
13750, 960, 9, 60
13751, 646, 5, 46
13752, 1258, 9, 58
13753, 750, 7, 50
13754, 1048, 8, 48
13755, 853, 7, 53
13756, 649, 6, 49
13757, 747, 6, 47
13758, 947, 7, 47
13759, 848, 7, 48
13760, 854, 8, 54
13761, 742, 6, 42
13762, 1252, 10, 52
13763, 951, 8, 51
13764, 1157, 10, 57
13765, 960, 9, 60
13766, 851, 8, 51
13767, 647, 6, 47
13768, 852, 8, 52
13769, 857, 8, 57
13770, 645, 6, 45
13771, 953, 8, 53
13772, 856, 8, 56
13773, 746, 7, 46
13774, 753, 7, 53
13775, 1154, 8, 54
13776, 1158, 9, 58
13777, 952, 8, 52
13778, 853, 7, 53
13779, 854, 7, 54
13780, 849, 7, 49
13781, 751, 7, 51
13782, 648, 6, 48
13783, 851, 8, 51
13784, 547, 5, 47
13785, 1056, 10, 56
13786, 442, 4, 42
13787, 951, 8, 51
13788, 648, 5, 48
13789, 750, 6, 50
13790, 747, 6, 47
13791, 859, 8, 59
13792, 854, 8, 54
13793, 951, 7, 51
13794, 753, 7, 53
13795, 550, 5, 50
13796, 1055, 9, 55
13797, 648, 6, 48
13798, 848, 7, 48
13799, 850, 7, 50
13800, 846, 7, 46
13801, 444, 4, 44
13802, 548, 5, 48
13803, 1257, 10, 57
13804, 848, 6, 48
13805, 851, 7, 51
13806, 1259, 10, 59
13807, 1154, 10, 54
13808, 1157, 10, 57
13809, 855, 7, 55
13810, 1259, 9, 59
13811, 1057, 9, 57
13812, 748, 7, 48
13813, 952, 7, 52
13814, 1056, 9, 56
13815, 741, 6, 41
13816, 746, 6, 46
13817, 644, 5, 44
13818, 741, 7, 41
13819, 946, 6, 46
13820, 850, 7, 50
13821, 639, 5, 39
13822, 437, 4, 37
13823, 238, 2, 38
13824, 950, 8, 50
13825, 439, 4, 39
13826, 340, 3, 40
13827, 646, 6, 46
13828, 647, 5, 47
13829, 543, 5, 43
13830, 852, 7, 52
13831, 550, 5, 50
13832, 856, 8, 56
13833, 1061, 10, 61
13834, 1252, 8, 52
13835, 752, 7, 52
13836, 653, 6, 53
13837, 542, 5, 42
13838, 543, 5, 43
13839, 755, 7, 55
13840, 854, 7, 54
13841, 751, 7, 51
13842, 642, 6, 42
13843, 440, 4, 40
13844, 1151, 8, 51
13845, 959, 9, 59
13846, 859, 8, 59
13847, 1055, 7, 55
13848, 858, 8, 58
13849, 647, 6, 47
13850, 750, 6, 50
13851, 749, 6, 49
13852, 748, 7, 48
13853, 951, 8, 51
13854, 547, 5, 47
13855, 854, 8, 54
13856, 746, 6, 46
13857, 753, 6, 53
13858, 849, 7, 49
13859, 751, 7, 51
13860, 950, 7, 50
13861, 338, 3, 38
13862, 747, 7, 47
13863, 655, 6, 55
13864, 648, 6, 48
13865, 856, 8, 56
13866, 446, 4, 46
13867, 956, 8, 56
13868, 650, 6, 50
13869, 951, 8, 51
13870, 1359, 10, 59
13871, 755, 7, 55
13872, 753, 7, 53
13873, 1057, 10, 57
13874, 853, 7, 53
13875, 852, 8, 52
13876, 438, 4, 38
13877, 545, 5, 45
13878, 1054, 9, 54
13879, 951, 9, 51
13880, 646, 6, 46
13881, 946, 7, 46
13882, 1150, 8, 50
13883, 1363, 11, 63
13884, 749, 7, 49
13885, 545, 5, 45
13886, 551, 5, 51
13887, 1155, 8, 55
13888, 952, 8, 52
13889, 851, 7, 51
13890, 753, 7, 53
13891, 855, 7, 55
13892, 1047, 7, 47
13893, 852, 7, 52
13894, 953, 8, 53
13895, 648, 6, 48
13896, 1053, 9, 53
13897, 651, 6, 51
13898, 548, 5, 48
13899, 1057, 9, 57
13900, 1059, 10, 59
13901, 1057, 9, 57
13902, 853, 8, 53
13903, 751, 7, 51
13904, 549, 5, 49
13905, 547, 5, 47
13906, 850, 7, 50
13907, 1050, 9, 50
13908, 648, 6, 48
13909, 648, 6, 48
13910, 653, 6, 53
13911, 854, 8, 54
13912, 752, 7, 52
13913, 652, 6, 52
13914, 1049, 8, 49
13915, 1064, 10, 64
13916, 956, 8, 56
13917, 1052, 8, 52
13918, 1250, 9, 50
13919, 1054, 9, 54
13920, 646, 6, 46
13921, 850, 7, 50
13922, 337, 3, 37
13923, 544, 5, 44
13924, 1658, 11, 58
13925, 547, 5, 47
13926, 747, 6, 47
13927, 1255, 11, 55
13928, 848, 7, 48
13929, 645, 6, 45
13930, 1057, 9, 57
13931, 953, 9, 53
13932, 957, 9, 57
13933, 951, 8, 51
13934, 650, 6, 50
13935, 1053, 7, 53
13936, 856, 8, 56
13937, 949, 8, 49
13938, 752, 7, 52
13939, 543, 5, 43
13940, 955, 8, 55
13941, 753, 7, 53
13942, 953, 9, 53
13943, 848, 7, 48
13944, 654, 6, 54
13945, 1161, 10, 61
13946, 542, 5, 42
13947, 1255, 10, 55
13948, 1054, 9, 54
13949, 440, 4, 40
13950, 755, 7, 55
13951, 1052, 9, 52
13952, 853, 8, 53
13953, 749, 6, 49
13954, 548, 5, 48
13955, 748, 7, 48
13956, 948, 8, 48
13957, 1157, 9, 57
13958, 750, 6, 50
13959, 953, 6, 53
13960, 646, 6, 46
13961, 850, 7, 50
13962, 855, 8, 55
13963, 1058, 8, 58
13964, 751, 7, 51
13965, 1156, 8, 56
13966, 749, 7, 49
13967, 645, 5, 45
13968, 552, 5, 52
13969, 648, 6, 48
13970, 749, 7, 49
13971, 752, 7, 52
13972, 748, 7, 48
13973, 1056, 9, 56
13974, 754, 7, 54
13975, 1257, 8, 57
13976, 1053, 9, 53
13977, 441, 4, 41
13978, 744, 6, 44
13979, 748, 7, 48
13980, 749, 7, 49
13981, 947, 8, 47
13982, 750, 7, 50
13983, 648, 6, 48
13984, 849, 7, 49
13985, 955, 8, 55
13986, 1156, 9, 56
13987, 755, 7, 55
13988, 546, 5, 46
13989, 755, 7, 55
13990, 1159, 10, 59
13991, 1057, 9, 57
13992, 749, 7, 49
13993, 645, 6, 45
13994, 646, 6, 46
13995, 643, 6, 43
13996, 644, 6, 44
13997, 853, 7, 53
13998, 1258, 10, 58
13999, 958, 8, 58
14000, 958, 9, 58
14001, 439, 4, 39
14002, 956, 8, 56
14003, 954, 8, 54
14004, 952, 8, 52
14005, 748, 7, 48
14006, 439, 4, 39
14007, 851, 7, 51
14008, 649, 6, 49
14009, 848, 6, 48
14010, 644, 6, 44
14011, 549, 5, 49
14012, 1053, 8, 53
14013, 440, 4, 40
14014, 856, 7, 56
14015, 643, 6, 43
14016, 952, 8, 52
14017, 1055, 10, 55
14018, 1050, 7, 50
14019, 544, 5, 44
14020, 852, 7, 52
14021, 1056, 9, 56
14022, 650, 6, 50
14023, 1050, 7, 50
14024, 854, 8, 54
14025, 646, 6, 46
